Id,WnvPresent
2559,0.0019307433
2560,0.0019307433
2561,0.0022215617
2562,0.0022215617
2563,0.0022215617
2564,0.0022215617
2565,0.0022215617
2566,0.0022215617
2567,0.0022215617
2568,0.0022215617
2569,0.0022049723
2570,0.0022049723
2571,0.0022049723
2572,0.0022049723
2573,0.0022049723
2574,0.0022049723
2575,0.0022049723
2576,0.0022049723
2577,0.0021292646
2578,0.0021292646
2579,0.0021292646
2580,0.0021292646
2581,0.0021292646
2582,0.0021292646
2583,0.0021292646
2584,0.0021292646
2585,0.00065702904
2586,0.00065702904
2587,0.00065702904
2588,0.00065702904
2589,0.00065702904
2590,0.00065702904
2591,0.00065702904
2592,0.00065702904
2593,0.00065702904
2594,0.00065702904
2595,0.00065702904
2596,0.00065702904
2597,0.00065702904
2598,0.00065702904
2599,0.00065702904
2600,0.00065702904
2601,0.0022029474
2602,0.0022029474
2603,0.0022029474
2604,0.0022029474
2605,0.0022029474
2606,0.0022029474
2607,0.0022029474
2608,0.0022029474
2609,0.002209975
2610,0.002209975
2611,0.002209975
2612,0.002209975
2613,0.002209975
2614,0.002209975
2615,0.002209975
2616,0.002209975
2617,0.0020686414
2618,0.0020686414
2619,0.0020686414
2620,0.0020686414
2621,0.0020686414
2622,0.0020686414
2623,0.0020686414
2624,0.0020686414
2625,0.001629737
2626,0.001629737
2627,0.001629737
2628,0.001629737
2629,0.001629737
2630,0.001629737
2631,0.001629737
2632,0.001629737
2633,0.0020558496
2634,0.0020558496
2635,0.0020558496
2636,0.0020558496
2637,0.0020558496
2638,0.0020558496
2639,0.0020558496
2640,0.0020558496
2641,0.0006554592
2642,0.0006554592
2643,0.0006554592
2644,0.0006554592
2645,0.0006554592
2646,0.0006554592
2647,0.0006554592
2648,0.0006554592
2649,0.002020566
2650,0.002020566
2651,0.002020566
2652,0.002020566
2653,0.002020566
2654,0.002020566
2655,0.002020566
2656,0.002020566
2657,0.00065702904
2658,0.00065702904
2659,0.00065702904
2660,0.00065702904
2661,0.00065702904
2662,0.00065702904
2663,0.00065702904
2664,0.00065702904
2665,0.002049448
2666,0.002049448
2667,0.002049448
2668,0.002049448
2669,0.002049448
2670,0.002049448
2671,0.002049448
2672,0.002049448
2673,0.0017312749
2674,0.0017312749
2675,0.0017312749
2676,0.0017312749
2677,0.0017312749
2678,0.0017312749
2679,0.0017312749
2680,0.0017312749
2681,0.00065702904
2682,0.00065702904
2683,0.00065702904
2684,0.00065702904
2685,0.00065702904
2686,0.00065702904
2687,0.00065702904
2688,0.00065702904
2689,0.0018547465
2690,0.0018547465
2691,0.0018547465
2692,0.0018547465
2693,0.0018547465
2694,0.0018547465
2695,0.0018547465
2696,0.0018547465
2697,0.00063435367
2698,0.00063435367
2699,0.00063435367
2700,0.00063435367
2701,0.00063435367
2702,0.00063435367
2703,0.00063435367
2704,0.00063435367
2705,0.00063435367
2706,0.00063435367
2707,0.00063435367
2708,0.00063435367
2709,0.00063435367
2710,0.00063435367
2711,0.00063435367
2712,0.00063435367
2713,0.001835445
2714,0.001835445
2715,0.001835445
2716,0.001835445
2717,0.0016744775
2718,0.0016744775
2719,0.0016744775
2720,0.0016744775
2721,0.001767215
2722,0.001767215
2723,0.001767215
2724,0.001767215
2725,0.001767215
2726,0.001767215
2727,0.001767215
2728,0.001767215
2729,0.0022651667
2730,0.0022651667
2731,0.0022651667
2732,0.0022651667
2733,0.0022651667
2734,0.0022651667
2735,0.0022651667
2736,0.0022651667
2737,0.0018433934
2738,0.0018433934
2739,0.0018433934
2740,0.0018433934
2741,0.0018433934
2742,0.0018433934
2743,0.0018433934
2744,0.0018433934
2745,0.0019085094
2746,0.0019085094
2747,0.0019085094
2748,0.0019085094
2749,0.0019085094
2750,0.0019085094
2751,0.0019085094
2752,0.0019085094
2753,0.0018906955
2754,0.0018906955
2755,0.0018906955
2756,0.0018906955
2757,0.0018906955
2758,0.0018906955
2759,0.0018906955
2760,0.0018906955
2761,0.0018906955
2762,0.0018906955
2763,0.0018872613
2764,0.0018872613
2765,0.0018872613
2766,0.0018872613
2767,0.0018872613
2768,0.0018872613
2769,0.0018872613
2770,0.0018872613
2771,0.00065702904
2772,0.00065702904
2773,0.00065702904
2774,0.00065702904
2775,0.00065702904
2776,0.00065702904
2777,0.00065702904
2778,0.00065702904
2779,0.0023601502
2780,0.0023601502
2781,0.0023601502
2782,0.0023601502
2783,0.0023601502
2784,0.0023601502
2785,0.0023601502
2786,0.0023601502
2787,0.0023601502
2788,0.001956408
2789,0.001956408
2790,0.001956408
2791,0.001956408
2792,0.001956408
2793,0.001956408
2794,0.001956408
2795,0.001956408
2796,0.0022029665
2797,0.0022029665
2798,0.0022029665
2799,0.0022029665
2800,0.0022029665
2801,0.0022029665
2802,0.0022029665
2803,0.0022029665
2804,0.0018222053
2805,0.0018222053
2806,0.0018222053
2807,0.0018222053
2808,0.0018222053
2809,0.0018222053
2810,0.0018222053
2811,0.0018222053
2812,0.00065702904
2813,0.00065702904
2814,0.00065702904
2815,0.00065702904
2816,0.00065702904
2817,0.00065702904
2818,0.00065702904
2819,0.00065702904
2820,0.0015714009
2821,0.0015714009
2822,0.0015714009
2823,0.0015714009
2824,0.0015714009
2825,0.0015714009
2826,0.0015714009
2827,0.0015714009
2828,0.00065702904
2829,0.00065702904
2830,0.00065702904
2831,0.00065702904
2832,0.00065702904
2833,0.00065702904
2834,0.00065702904
2835,0.00065702904
2836,0.0006254394
2837,0.0006254394
2838,0.0006254394
2839,0.0006254394
2840,0.0006254394
2841,0.0006254394
2842,0.0006254394
2843,0.0006254394
2844,0.002028773
2845,0.002028773
2846,0.002028773
2847,0.002028773
2848,0.002028773
2849,0.002028773
2850,0.002028773
2851,0.002028773
2852,0.00065702904
2853,0.00065702904
2854,0.00065702904
2855,0.00065702904
2856,0.00065702904
2857,0.00065702904
2858,0.00065702904
2859,0.00065702904
2860,0.0016798042
2861,0.0016798042
2862,0.0016798042
2863,0.0016798042
2864,0.0016798042
2865,0.0016798042
2866,0.0016798042
2867,0.0016798042
2868,0.00065702904
2869,0.00065702904
2870,0.00065702904
2871,0.00065702904
2872,0.00065702904
2873,0.00065702904
2874,0.00065702904
2875,0.00065702904
2876,0.0007566967
2877,0.0007566967
2878,0.0007566967
2879,0.0007566967
2880,0.0007566967
2881,0.0007566967
2882,0.0007566967
2883,0.0007566967
2884,0.00065702904
2885,0.00065702904
2886,0.00065702904
2887,0.00065702904
2888,0.00065702904
2889,0.00065702904
2890,0.00065702904
2891,0.00065702904
2892,0.001903649
2893,0.001903649
2894,0.001903649
2895,0.001903649
2896,0.001903649
2897,0.001903649
2898,0.001903649
2899,0.001903649
2900,0.0015106386
2901,0.0015106386
2902,0.0015106386
2903,0.0015106386
2904,0.0015106386
2905,0.0015106386
2906,0.0015106386
2907,0.0015106386
2908,0.00063435367
2909,0.00063435367
2910,0.00063435367
2911,0.00063435367
2912,0.00063435367
2913,0.00063435367
2914,0.00063435367
2915,0.00063435367
2916,0.0019973866
2917,0.0019973866
2918,0.0019973866
2919,0.0019973866
2920,0.0019973866
2921,0.0019973866
2922,0.0019973866
2923,0.0019973866
2924,0.0019973866
2925,0.0019266715
2926,0.0019266715
2927,0.0019266715
2928,0.0019266715
2929,0.0019266715
2930,0.0019266715
2931,0.0019266715
2932,0.0019266715
2933,0.0016866567
2934,0.0016866567
2935,0.0016866567
2936,0.0016866567
2937,0.0016866567
2938,0.0016866567
2939,0.0016866567
2940,0.0016866567
2941,0.0018872613
2942,0.0018872613
2943,0.0018872613
2944,0.0018872613
2945,0.0018872613
2946,0.0015386972
2947,0.0015386972
2948,0.0015386972
2949,0.0016431904
2950,0.0016431904
2951,0.0016431904
2952,0.0016431904
2953,0.0016431904
2954,0.0016431904
2955,0.0016431904
2956,0.0016431904
2957,0.0005726637
2958,0.0005726637
2959,0.0005726637
2960,0.0005726637
2961,0.0005726637
2962,0.0005726637
2963,0.0005726637
2964,0.0005726637
2965,0.00056000333
2966,0.00056000333
2967,0.00056000333
2968,0.00056000333
2969,0.00056000333
2970,0.00056000333
2971,0.00056000333
2972,0.00056000333
2973,0.0017443963
2974,0.0017443963
2975,0.0017443963
2976,0.0017443963
2977,0.0017443963
2978,0.0017443963
2979,0.0017443963
2980,0.0017443963
2981,0.00056000333
2982,0.00056000333
2983,0.00056000333
2984,0.00056000333
2985,0.00056000333
2986,0.0004296254
2987,0.0004296254
2988,0.0004296254
2989,0.0011003085
2990,0.0011003085
2991,0.0011003085
2992,0.0011003085
2993,0.0011003085
2994,0.0011003085
2995,0.0011003085
2996,0.0011003085
2997,0.0011937898
2998,0.0011937898
2999,0.0011937898
3000,0.0011937898
3001,0.0011937898
3002,0.0011937898
3003,0.0011937898
3004,0.0011937898
3005,0.0011505011
3006,0.0011505011
3007,0.0011505011
3008,0.0011505011
3009,0.0011505011
3010,0.0011505011
3011,0.0011505011
3012,0.0011505011
3013,0.0004108693
3014,0.0004108693
3015,0.0004108693
3016,0.0004108693
3017,0.0004108693
3018,0.0004108693
3019,0.0004108693
3020,0.0004108693
3021,0.0012574639
3022,0.0012574639
3023,0.0012574639
3024,0.0012574639
3025,0.0012574639
3026,0.0012574639
3027,0.0012574639
3028,0.0012574639
3029,0.0011138492
3030,0.0011138492
3031,0.0011138492
3032,0.0011138492
3033,0.0011138492
3034,0.0011138492
3035,0.0011138492
3036,0.0011138492
3037,0.0013960088
3038,0.0013960088
3039,0.0013960088
3040,0.0013960088
3041,0.0013960088
3042,0.0013960088
3043,0.0013960088
3044,0.0013960088
3045,0.0013351198
3046,0.0013351198
3047,0.0013351198
3048,0.0013351198
3049,0.0013351198
3050,0.0013351198
3051,0.0013351198
3052,0.0013351198
3053,0.001494384
3054,0.001494384
3055,0.001494384
3056,0.001494384
3057,0.001494384
3058,0.001494384
3059,0.001494384
3060,0.001494384
3061,0.0011640992
3062,0.0011640992
3063,0.0011640992
3064,0.0011640992
3065,0.0011640992
3066,0.0011640992
3067,0.0011640992
3068,0.0011640992
3069,0.0011637133
3070,0.0011637133
3071,0.0011637133
3072,0.0011637133
3073,0.0011637133
3074,0.0011637133
3075,0.0011637133
3076,0.0011637133
3077,0.00048584904
3078,0.00048584904
3079,0.00048584904
3080,0.00039974533
3081,0.00039974533
3082,0.00039974533
3083,0.00039974533
3084,0.00039974533
3085,0.0011443289
3086,0.0011443289
3087,0.0011443289
3088,0.0011443289
3089,0.0011443289
3090,0.0011443289
3091,0.0011443289
3092,0.0011443289
3093,0.0007751539
3094,0.0007751539
3095,0.0007751539
3096,0.0007751539
3097,0.0007751539
3098,0.0007751539
3099,0.0007751539
3100,0.0007751539
3101,0.0003703751
3102,0.0003703751
3103,0.0003703751
3104,0.0003703751
3105,0.0003703751
3106,0.0003703751
3107,0.0003703751
3108,0.0003703751
3109,0.0003703751
3110,0.0003703751
3111,0.0003703751
3112,0.0003703751
3113,0.0003703751
3114,0.0003703751
3115,0.0003703751
3116,0.0003703751
3117,0.0010611452
3118,0.0010611452
3119,0.0010611452
3120,0.0010611452
3121,0.0010611452
3122,0.0010611452
3123,0.0010611452
3124,0.0010611452
3125,0.0010971522
3126,0.0010971522
3127,0.0010971522
3128,0.0010971522
3129,0.0010971522
3130,0.0010971522
3131,0.0010971522
3132,0.0010971522
3133,0.0011440538
3134,0.0011440538
3135,0.0011440538
3136,0.0011440538
3137,0.0011440538
3138,0.0011440538
3139,0.0011440538
3140,0.0011440538
3141,0.0009342191
3142,0.0009342191
3143,0.0009342191
3144,0.0009342191
3145,0.0009342191
3146,0.0009342191
3147,0.0009342191
3148,0.0009342191
3149,0.0010103461
3150,0.0010103461
3151,0.0010103461
3152,0.0010103461
3153,0.0010103461
3154,0.0010103461
3155,0.0010103461
3156,0.0010103461
3157,0.00092204
3158,0.00092204
3159,0.00092204
3160,0.00092204
3161,0.00092204
3162,0.00092204
3163,0.00092204
3164,0.00092204
3165,0.0009986687
3166,0.0009986687
3167,0.0009986687
3168,0.0009986687
3169,0.0009986687
3170,0.0009986687
3171,0.0009986687
3172,0.0009986687
3173,0.0009693202
3174,0.0009693202
3175,0.0009693202
3176,0.0009693202
3177,0.0009693202
3178,0.0009693202
3179,0.0009693202
3180,0.0009693202
3181,0.0008087249
3182,0.0008087249
3183,0.0008087249
3184,0.0008087249
3185,0.0008087249
3186,0.0008087249
3187,0.0008087249
3188,0.0008087249
3189,0.0006023992
3190,0.0006023992
3191,0.0006023992
3192,0.0006023992
3193,0.0006023992
3194,0.0006023992
3195,0.0006023992
3196,0.0006023992
3197,0.0004513283
3198,0.0004513283
3199,0.0004513283
3200,0.0004513283
3201,0.0004513283
3202,0.0004513283
3203,0.0004513283
3204,0.0004513283
3205,0.00051009597
3206,0.00051009597
3207,0.00051009597
3208,0.00051009597
3209,0.00051009597
3210,0.00051009597
3211,0.00051009597
3212,0.00051009597
3213,0.0002319406
3214,0.0002319406
3215,0.0002319406
3216,0.0002319406
3217,0.0002319406
3218,0.0002319406
3219,0.0002319406
3220,0.0002319406
3221,0.00055232726
3222,0.00055232726
3223,0.00055232726
3224,0.00055232726
3225,0.00055232726
3226,0.00055232726
3227,0.00055232726
3228,0.00055232726
3229,0.0011751693
3230,0.0011751693
3231,0.0011751693
3232,0.0011751693
3233,0.0011751693
3234,0.0011751693
3235,0.0011751693
3236,0.0011751693
3237,0.0015224542
3238,0.0015224542
3239,0.0015224542
3240,0.0015224542
3241,0.0015224542
3242,0.0015224542
3243,0.0015224542
3244,0.0015224542
3245,0.00073804194
3246,0.00073804194
3247,0.00073804194
3248,0.00073804194
3249,0.00073804194
3250,0.00073804194
3251,0.00073804194
3252,0.00073804194
3253,0.00070161285
3254,0.00070161285
3255,0.00070161285
3256,0.00070161285
3257,0.00070161285
3258,0.00070161285
3259,0.00070161285
3260,0.00070161285
3261,0.0002748349
3262,0.0002748349
3263,0.0002748349
3264,0.0002748349
3265,0.0002748349
3266,0.0002748349
3267,0.0002748349
3268,0.0002748349
3269,0.00028791113
3270,0.00028791113
3271,0.00028791113
3272,0.00028791113
3273,0.00028791113
3274,0.00028791113
3275,0.00028791113
3276,0.00028791113
3277,0.0009133914
3278,0.0009133914
3279,0.0009133914
3280,0.0009133914
3281,0.0009133914
3282,0.0009133914
3283,0.0009133914
3284,0.0009133914
3285,0.00026626582
3286,0.00026626582
3287,0.00026626582
3288,0.00026626582
3289,0.00026626582
3290,0.00026626582
3291,0.00026626582
3292,0.00026626582
3293,0.00060706405
3294,0.00060706405
3295,0.00060706405
3296,0.00060706405
3297,0.00060706405
3298,0.00060706405
3299,0.00060706405
3300,0.00060706405
3301,0.0005827998
3302,0.0005827998
3303,0.0005827998
3304,0.0005827998
3305,0.0005827998
3306,0.0005827998
3307,0.0005827998
3308,0.0005827998
3309,0.0012455757
3310,0.0012455757
3311,0.0012455757
3312,0.0012455757
3313,0.0012455757
3314,0.0012455757
3315,0.0012455757
3316,0.0012455757
3317,0.0008571959
3318,0.0008571959
3319,0.0008571959
3320,0.0008571959
3321,0.0008571959
3322,0.0008571959
3323,0.0008571959
3324,0.0008571959
3325,0.00088006817
3326,0.00088006817
3327,0.00088006817
3328,0.00088006817
3329,0.00088006817
3330,0.00088006817
3331,0.00088006817
3332,0.00088006817
3333,0.00029226285
3334,0.00029226285
3335,0.00029226285
3336,0.00029226285
3337,0.00029226285
3338,0.00029226285
3339,0.00029226285
3340,0.00029226285
3341,0.00067677133
3342,0.00067677133
3343,0.00067677133
3344,0.00067677133
3345,0.00067677133
3346,0.00067677133
3347,0.00067677133
3348,0.00067677133
3349,0.00092094386
3350,0.00092094386
3351,0.00092094386
3352,0.00092094386
3353,0.00092094386
3354,0.00092094386
3355,0.00092094386
3356,0.00092094386
3357,0.00097416225
3358,0.00097416225
3359,0.00097416225
3360,0.00097416225
3361,0.00097416225
3362,0.00097416225
3363,0.00097416225
3364,0.00097416225
3365,0.00097416225
3366,0.00097416225
3367,0.00097416225
3368,0.00097416225
3369,0.00097416225
3370,0.0010026648
3371,0.0010026648
3372,0.0010026648
3373,0.0010026648
3374,0.0010026648
3375,0.0010026648
3376,0.0010026648
3377,0.0010026648
3378,0.0002554252
3379,0.0002554252
3380,0.0002554252
3381,0.0002554252
3382,0.0002554252
3383,0.0002554252
3384,0.0002554252
3385,0.0002554252
3386,0.00025458736
3387,0.00025458736
3388,0.00025458736
3389,0.00025458736
3390,0.00025458736
3391,0.00025458736
3392,0.00025458736
3393,0.00025458736
3394,0.0002554252
3395,0.0002554252
3396,0.0002554252
3397,0.0002554252
3398,0.0002554252
3399,0.0002554252
3400,0.0002554252
3401,0.0002554252
3402,0.0002319406
3403,0.0002319406
3404,0.0002319406
3405,0.0002319406
3406,0.0002319406
3407,0.0002319406
3408,0.0002319406
3409,0.0002319406
3410,0.0002319406
3411,0.0002319406
3412,0.0002319406
3413,0.0002319406
3414,0.0002319406
3415,0.0002319406
3416,0.0002319406
3417,0.0002319406
3418,0.0002474614
3419,0.0002474614
3420,0.0002474614
3421,0.0002474614
3422,0.0002474614
3423,0.0002474614
3424,0.0002474614
3425,0.0002474614
3426,0.00028000827
3427,0.00028000827
3428,0.00028000827
3429,0.00028000827
3430,0.00028000827
3431,0.00028000827
3432,0.00028000827
3433,0.00028000827
3434,0.00028000827
3435,0.00028000827
3436,0.00028000827
3437,0.00028000827
3438,0.00028000827
3439,0.00028000827
3440,0.00028000827
3441,0.00028000827
3442,0.00028000827
3443,0.00028000827
3444,0.00028000827
3445,0.00028000827
3446,0.00028000827
3447,0.00028000827
3448,0.00028000827
3449,0.00028000827
3450,0.0007536207
3451,0.0007536207
3452,0.0007536207
3453,0.0007536207
3454,0.0007536207
3455,0.0007536207
3456,0.0007536207
3457,0.0007536207
3458,0.0006728448
3459,0.0006728448
3460,0.0006728448
3461,0.0006728448
3462,0.0006728448
3463,0.0006728448
3464,0.0006728448
3465,0.0006728448
3466,0.00091921777
3467,0.00091921777
3468,0.00091921777
3469,0.00091921777
3470,0.00091921777
3471,0.00091921777
3472,0.00091921777
3473,0.00091921777
3474,0.0006229233
3475,0.0006229233
3476,0.0006229233
3477,0.0006229233
3478,0.0006229233
3479,0.0006229233
3480,0.0006229233
3481,0.0006229233
3482,0.0006852317
3483,0.0006852317
3484,0.0006852317
3485,0.0006852317
3486,0.0006852317
3487,0.0006852317
3488,0.0006852317
3489,0.0006852317
3490,0.0010117125
3491,0.0010117125
3492,0.0010117125
3493,0.0010117125
3494,0.0010117125
3495,0.0010117125
3496,0.0010117125
3497,0.0010117125
3498,0.0002319406
3499,0.0002319406
3500,0.0002319406
3501,0.0002319406
3502,0.0002319406
3503,0.0002319406
3504,0.0002319406
3505,0.0002319406
3506,0.0008027526
3507,0.0008027526
3508,0.0008027526
3509,0.0008027526
3510,0.0008027526
3511,0.0008027526
3512,0.0008027526
3513,0.0008027526
3514,0.00083697314
3515,0.00083697314
3516,0.00083697314
3517,0.00083697314
3518,0.00083697314
3519,0.00083697314
3520,0.00083697314
3521,0.00083697314
3522,0.00084814575
3523,0.00084814575
3524,0.00084814575
3525,0.00084814575
3526,0.00084814575
3527,0.00084814575
3528,0.00084814575
3529,0.00084814575
3530,0.0006496437
3531,0.0006496437
3532,0.0006496437
3533,0.0006496437
3534,0.0006496437
3535,0.0006496437
3536,0.0006496437
3537,0.0006496437
3538,0.0006819645
3539,0.0006819645
3540,0.0006819645
3541,0.0006819645
3542,0.0006819645
3543,0.0006819645
3544,0.0006819645
3545,0.0006819645
3546,0.00028000827
3547,0.00028000827
3548,0.00028000827
3549,0.00028000827
3550,0.00028000827
3551,0.00028000827
3552,0.00028000827
3553,0.00028000827
3554,0.00026468388
3555,0.00026468388
3556,0.00026468388
3557,0.00026468388
3558,0.00026468388
3559,0.00026468388
3560,0.00026468388
3561,0.00026468388
3562,0.0007075425
3563,0.0007075425
3564,0.0007075425
3565,0.0007075425
3566,0.0007075425
3567,0.0007075425
3568,0.0007075425
3569,0.0007075425
3570,0.00028000827
3571,0.00028000827
3572,0.00028000827
3573,0.00028000827
3574,0.00028000827
3575,0.00028000827
3576,0.00028000827
3577,0.00028000827
3578,0.0007996758
3579,0.0007996758
3580,0.0007996758
3581,0.0007996758
3582,0.0007996758
3583,0.0007996758
3584,0.0007996758
3585,0.0007996758
3586,0.0006877918
3587,0.0006877918
3588,0.0006877918
3589,0.0006877918
3590,0.0006877918
3591,0.0006877918
3592,0.0006877918
3593,0.0006877918
3594,0.00023940501
3595,0.00023940501
3596,0.00023940501
3597,0.00023940501
3598,0.00023940501
3599,0.00023940501
3600,0.00023940501
3601,0.00023940501
3602,0.0002633106
3603,0.0002633106
3604,0.0002633106
3605,0.0002633106
3606,0.0002633106
3607,0.0002633106
3608,0.0002633106
3609,0.0002633106
3610,0.0003166584
3611,0.0003166584
3612,0.0003166584
3613,0.0003166584
3614,0.0003166584
3615,0.0003166584
3616,0.0003166584
3617,0.0003166584
3618,0.00029322493
3619,0.00029322493
3620,0.00029322493
3621,0.00029322493
3622,0.00029322493
3623,0.00029322493
3624,0.00029322493
3625,0.00029322493
3626,0.0006444053
3627,0.0006444053
3628,0.0006444053
3629,0.0006444053
3630,0.0006444053
3631,0.0006444053
3632,0.0006444053
3633,0.0006444053
3634,0.0011495365
3635,0.0011495365
3636,0.0011495365
3637,0.0011495365
3638,0.0011495365
3639,0.0011495365
3640,0.0011495365
3641,0.0011495365
3642,0.00037544215
3643,0.00037544215
3644,0.00037544215
3645,0.00037544215
3646,0.00037544215
3647,0.00037544215
3648,0.00037544215
3649,0.00037544215
3650,0.0008672919
3651,0.0008672919
3652,0.0008672919
3653,0.0008672919
3654,0.0008672919
3655,0.0008672919
3656,0.0008672919
3657,0.0008672919
3658,0.0008749489
3659,0.0008749489
3660,0.0008749489
3661,0.0008749489
3662,0.0008749489
3663,0.0008749489
3664,0.0008749489
3665,0.0008749489
3666,0.0003856351
3667,0.0003856351
3668,0.0003856351
3669,0.0003856351
3670,0.0003856351
3671,0.0003856351
3672,0.0003856351
3673,0.0003856351
3674,0.0010395205
3675,0.0010395205
3676,0.0010395205
3677,0.0010395205
3678,0.0010395205
3679,0.0010395205
3680,0.0010395205
3681,0.0010395205
3682,0.0007810862
3683,0.0007810862
3684,0.0007810862
3685,0.0007810862
3686,0.0007810862
3687,0.0007810862
3688,0.0007810862
3689,0.0007810862
3690,0.00032164712
3691,0.00032164712
3692,0.00032164712
3693,0.00032164712
3694,0.00032164712
3695,0.00032164712
3696,0.00032164712
3697,0.00032164712
3698,0.00087100826
3699,0.00087100826
3700,0.00087100826
3701,0.00087100826
3702,0.00087100826
3703,0.00087100826
3704,0.00087100826
3705,0.00087100826
3706,0.00108334
3707,0.00108334
3708,0.00108334
3709,0.00108334
3710,0.00108334
3711,0.00108334
3712,0.00108334
3713,0.00108334
3714,0.0008554641
3715,0.0008554641
3716,0.0008554641
3717,0.0008554641
3718,0.0008554641
3719,0.0008554641
3720,0.0008554641
3721,0.0008554641
3722,0.0011199841
3723,0.0011199841
3724,0.0011199841
3725,0.0011199841
3726,0.0011199841
3727,0.0011199841
3728,0.0011199841
3729,0.0011199841
3730,0.0008966574
3731,0.0008966574
3732,0.0008966574
3733,0.0008966574
3734,0.0008966574
3735,0.0008966574
3736,0.0008966574
3737,0.0008966574
3738,0.00031161928
3739,0.00031161928
3740,0.00031161928
3741,0.00031161928
3742,0.00031161928
3743,0.00031161928
3744,0.00031161928
3745,0.00031161928
3746,0.00094268244
3747,0.00094268244
3748,0.00094268244
3749,0.00094268244
3750,0.00094268244
3751,0.00094268244
3752,0.00094268244
3753,0.00094268244
3754,0.00038301985
3755,0.00038301985
3756,0.00038301985
3757,0.00038301985
3758,0.00038301985
3759,0.00038301985
3760,0.00038301985
3761,0.00038301985
3762,0.00039693454
3763,0.00039693454
3764,0.00039693454
3765,0.00039693454
3766,0.00039693454
3767,0.00039693454
3768,0.00039693454
3769,0.00039693454
3770,0.0009669445
3771,0.0009669445
3772,0.0009669445
3773,0.0009669445
3774,0.0009669445
3775,0.0009669445
3776,0.0009669445
3777,0.0009669445
3778,0.0010774775
3779,0.0010774775
3780,0.0010774775
3781,0.0010774775
3782,0.0010774775
3783,0.0010774775
3784,0.0010774775
3785,0.0010774775
3786,0.0009253681
3787,0.0009253681
3788,0.0009253681
3789,0.0009253681
3790,0.0009253681
3791,0.0009253681
3792,0.0009253681
3793,0.0009253681
3794,0.00095107965
3795,0.00095107965
3796,0.00095107965
3797,0.00095107965
3798,0.00095107965
3799,0.00095107965
3800,0.00095107965
3801,0.00095107965
3802,0.00033766462
3803,0.00033766462
3804,0.00033766462
3805,0.00033766462
3806,0.00033766462
3807,0.00033766462
3808,0.00033766462
3809,0.00033766462
3810,0.0003703467
3811,0.0003703467
3812,0.0003703467
3813,0.0003703467
3814,0.0003703467
3815,0.0003703467
3816,0.0003703467
3817,0.0003703467
3818,0.0010867293
3819,0.0010867293
3820,0.0010867293
3821,0.0010867293
3822,0.0010867293
3823,0.0010867293
3824,0.0010867293
3825,0.0010867293
3826,0.0011432284
3827,0.0011432284
3828,0.0011432284
3829,0.0011432284
3830,0.0011432284
3831,0.0011432284
3832,0.0011432284
3833,0.0011432284
3834,0.0008990214
3835,0.0008990214
3836,0.0008990214
3837,0.0008990214
3838,0.0008990214
3839,0.0008990214
3840,0.0008990214
3841,0.0008990214
3842,0.0008413899
3843,0.0008413899
3844,0.0008413899
3845,0.0008413899
3846,0.0008413899
3847,0.0008413899
3848,0.0008413899
3849,0.0008413899
3850,0.0009669445
3851,0.0009669445
3852,0.0009669445
3853,0.0009669445
3854,0.0009669445
3855,0.0009669445
3856,0.0009669445
3857,0.0009669445
3858,0.00031161928
3859,0.00031161928
3860,0.00031161928
3861,0.00031161928
3862,0.00031161928
3863,0.00031161928
3864,0.00031161928
3865,0.00031161928
3866,0.0012787118
3867,0.0012787118
3868,0.0012787118
3869,0.0012787118
3870,0.0012787118
3871,0.0012787118
3872,0.0012787118
3873,0.0012787118
3874,0.0003703467
3875,0.0003703467
3876,0.0003703467
3877,0.0003703467
3878,0.0003703467
3879,0.0003703467
3880,0.0003703467
3881,0.0003703467
3882,0.0010578613
3883,0.0010578613
3884,0.0010578613
3885,0.0010578613
3886,0.0010578613
3887,0.0010578613
3888,0.0010578613
3889,0.0010578613
3890,0.00075674505
3891,0.00075674505
3892,0.00075674505
3893,0.00075674505
3894,0.00075674505
3895,0.00075674505
3896,0.00075674505
3897,0.00075674505
3898,0.00033672704
3899,0.00033672704
3900,0.00033672704
3901,0.00033672704
3902,0.00033672704
3903,0.00033672704
3904,0.00033672704
3905,0.00033672704
3906,0.00088326633
3907,0.00088326633
3908,0.00088326633
3909,0.00088326633
3910,0.00088326633
3911,0.00088326633
3912,0.00088326633
3913,0.00088326633
3914,0.00034136014
3915,0.00034136014
3916,0.00034136014
3917,0.00034136014
3918,0.00034136014
3919,0.00034136014
3920,0.00034136014
3921,0.00034136014
3922,0.00034136014
3923,0.00034136014
3924,0.00034136014
3925,0.00034136014
3926,0.00034136014
3927,0.00034136014
3928,0.00034136014
3929,0.00034136014
3930,0.0009493107
3931,0.0009493107
3932,0.0009493107
3933,0.0009493107
3934,0.0009493107
3935,0.0009493107
3936,0.0009493107
3937,0.0009493107
3938,0.00092978176
3939,0.00092978176
3940,0.00092978176
3941,0.00092978176
3942,0.00092978176
3943,0.00092978176
3944,0.00092978176
3945,0.00092978176
3946,0.0009504768
3947,0.0009504768
3948,0.0009504768
3949,0.0009504768
3950,0.0009504768
3951,0.0009504768
3952,0.0009504768
3953,0.0009504768
3954,0.0012787118
3955,0.0012787118
3956,0.0012787118
3957,0.0012787118
3958,0.0012787118
3959,0.0012787118
3960,0.0012787118
3961,0.0012787118
3962,0.000770931
3963,0.000770931
3964,0.000770931
3965,0.000770931
3966,0.000770931
